Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Type,Unidirectional Channels,Voltage - Reverse Standoff (Typ),Voltage - Breakdown (Min),Voltage - Clamping (Max) @ Ipp,Current - Peak Pulse (10/1000µs),Power - Peak Pulse,Power Line Protection,Applications,Capacitance @ Frequency,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Bidirectional Channels,Grade,Qualification,URL
https://www.diodes.com/assets/Datasheets/ds30283.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4806/31%7ESOT23-3%7EF%2CN%2CSA%7E3.JPG,"DLP05LC-FDITR-ND,DLP05LC-FDICT-ND,DLP05LC-FDIDKR-ND",DLP05LC-7-F,Diodes Incorporated,Diodes Incorporated,TVS DIODE 5VWM 11VC SOT23-3,"196,792",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,5V,6V,11V,17A (8/20µs),300W,No,General Purpose,1.6pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23-3,-,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/DLP05LC-7-F/806547
https://www.diodes.com/assets/Datasheets/DT1240A-08LP3810.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6257/31%7EU-DFN3810-9-TYPEB%7E%7E9.jpg,"DT1240A-08LP3810-7DITR-ND,DT1240A-08LP3810-7DICT-ND,DT1240A-08LP3810-7DIDKR-ND",DT1240A-08LP3810-7,Diodes Incorporated,Diodes Incorporated,TVS DIODE 3.3VWM 10VC UDFN38109,"123,739",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),8,3.3V (Max),5V,10V,5.5A (8/20µs),55W,No,"DVI, HDMI, USB",0.6pF @ 1MHz,-55°C ~ 85°C (TA),Surface Mount,9-UDFN,U-DFN3810-9 (Type B),-,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/DT1240A-08LP3810-7/8255867
https://assets.nexperia.com/documents/data-sheet/IP4234CZ6.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8919/MFG_1727%7ESOT457%7EGV%7E6.jpg,"1727-4717-2-ND,1727-4717-1-ND,1727-4717-6-ND","IP4234CZ6,125",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 5.5VWM 6TSOP,"118,499",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,5.5V,6V,-,-,100W,Yes,General Purpose,2.5pF @ 1MHz,-40°C ~ 85°C (TA),Surface Mount,"SC-74, SOT-457",6-TSOP,-,-,-,https://www.digikey.com/en/products/detail/nexperia-usa-inc/IP4234CZ6-125/2296236
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_array_sd_c_datasheet.pdf?assetguid=b682d4fa-3733-4cd6-9f7f-7cf1a490030b,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/568_SC-76%2CSOD-323.jpg,"F6191TR-ND,F6191CT-ND,F6191DKR-ND",SD05C-01FTG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5VWM 18VC SOD323,"44,674",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SD-C, SPA®",Active,Zener,-,5V (Max),-,18V,30A (8/20µs),450W,No,General Purpose,200pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,"SC-76, SOD-323",SOD-323,1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SD05C-01FTG/4251952
https://www.comchiptech.com/admin/files/product/QW-A7014-CPDQR5V0U-RevD633651.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6532/641%7E0402%28SOD923F%29%7E%7E2.jpg,"641-1295-2-ND,641-1295-1-ND,641-1295-6-ND",CPDQR5V0U,Comchip Technology,Comchip Technology,TVS DIODE 5VWM 12.5VC 0402,"39,076",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,5V,6V,12.5V,16A (8/20µs),200W,No,General Purpose,90pF @ 1MHz,-,Surface Mount,0402 (1006 Metric),0402/SOD-923F,-,-,-,https://www.digikey.com/en/products/detail/comchip-technology/CPDQR5V0U/1973529
https://assets.nexperia.com/documents/data-sheet/IP4234CZ6.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8919/MFG_1727%7ESOT457%7EGV%7E6.jpg,"1727-1217-2-ND,1727-1217-1-ND,1727-1217-6-ND","IP4234CZ6,115",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 5.5VWM 6TSOP,"27,211",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,5.5V,6V,-,-,100W,Yes,General Purpose,2.5pF @ 1MHz,-40°C ~ 85°C (TA),Surface Mount,"SC-74, SOT-457",6-TSOP,-,-,-,https://www.digikey.com/en/products/detail/nexperia-usa-inc/IP4234CZ6-115/4020885
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_array_sd_c_datasheet.pdf?assetguid=b682d4fa-3733-4cd6-9f7f-7cf1a490030b,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/568_SC-76%2CSOD-323.jpg,"F6444TR-ND,F6444CT-ND,F6444DKR-ND",SD15C-01FTG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 15VWM 31VC SOD323,"25,107",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SD-C, SPA®",Active,Zener,-,15V (Max),-,31V,12A (8/20µs),450W,No,-,75pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,"SC-76, SOD-323",SOD-323,1,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/SD15C-01FTG/5019599
https://www.onsemi.com/pdf/datasheet/sm05t1-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/488_SOT-23-3%2CTO-236-3%2CMicro3%2CSSD3%2CSST3.jpg,"SM15T1GOSTR-ND,SM15T1GOSCT-ND,SM15T1GOSDKR-ND",SM15T1G,onsemi,onsemi,TVS DIODE 15VWM 24VC SOT233,"25,034",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,2,15V,16.7V,24V,10A (8/20µs),300W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23-3 (TO-236),-,-,-,https://www.digikey.com/en/products/detail/onsemi/SM15T1G/2512612
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_array_sd_c_datasheet.pdf?assetguid=b682d4fa-3733-4cd6-9f7f-7cf1a490030b,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/568_SC-76%2CSOD-323.jpg,"F6446TR-ND,F6446CT-ND,F6446DKR-ND",SD24C-01FTG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 24VWM 42VC SOD323,"22,712",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SD-C, SPA®",Active,Zener,-,24V (Max),-,42V,7A (8/20µs),450W,No,-,50pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,"SC-76, SOD-323",SOD-323,1,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/SD24C-01FTG/5019603
https://www.onsemi.com/pdf/datasheet/esdoncan1-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/488_SOT-23-3%2CTO-236-3%2CMicro3%2CSSD3%2CSST3.jpg,"SESDONCAN1LT1GOSTR-ND,SESDONCAN1LT1GOSCT-ND,SESDONCAN1LT1GOSDKR-ND",SESDONCAN1LT1G,onsemi,onsemi,TVS DIODE 24VWM 50VC SOT233,"12,229",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,24V (Min),26.2V,50V,3A (8/20µs),-,No,CAN,10pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23-3 (TO-236),2,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/onsemi/SESDONCAN1LT1G/5258165
https://www.st.com/resource/en/datasheet/cd00001366.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6256/497%7ESMB%28DO214AA%29%7E%7E2.jpg,"497-3144-2-ND,497-3144-1-ND,497-3144-6-ND",SMBJ5.0A-TR,STMicroelectronics,STMicroelectronics,TVS DIODE 5VWM 9.2VC SMB,"11,784",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMBJ, TRANSIL™",Active,Zener,1,5V,6.4V,9.2V,68A,600W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",SMB,-,-,-,https://www.digikey.com/en/products/detail/stmicroelectronics/SMBJ5-0A-TR/654463
https://www.onsemi.com/pdf/datasheet/esdoncan1-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/488_SOT-23-3%2CTO-236-3%2CMicro3%2CSSD3%2CSST3.jpg,"488-SESDONCAN1LT3GTR-ND,488-SESDONCAN1LT3GCT-ND,488-SESDONCAN1LT3GDKR-ND",SESDONCAN1LT3G,onsemi,onsemi,TVS DIODE 24VWM 50VC SOT233,"9,065",0.66,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,24V (Min),26.2V,50V,3A (8/20µs),-,No,CAN,10pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23-3 (TO-236),2,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/onsemi/SESDONCAN1LT3G/5257449
https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd1e10b06-q1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/296%7E4211012%7EDPY%7E2.jpg,"296-TPD1E10B06QDPYRQ1TR-ND,296-TPD1E10B06QDPYRQ1CT-ND,296-TPD1E10B06QDPYRQ1DKR-ND",TPD1E10B06QDPYRQ1,Texas Instruments,Texas Instruments,TVS DIODE 5.5VWM 14VC 2X1SON,"125,179",0.67,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,5.5V (Max),6V,14V (Typ),6A (8/20µs),90W,No,-,12pF @ 1MHz,-40°C ~ 125°C (TA),Surface Mount,0402 (1006 Metric),2-X1SON (1x.60),1,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/texas-instruments/TPD1E10B06QDPYRQ1/6609845
https://www.littelfuse.com/assetdocs/littelfuse-tvs-diode-array-sp3022-datasheet?assetguid=a27ecccd-9fa4-4223-9a25-f0bb33be4303,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7ESOD882%7EE%7E2.jpg,"F6709TR-ND,F6709CT-ND,F6709DKR-ND",SP3022-01ETG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5.3VWM 12VC SOD882,"111,587",0.67,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SP3022, SPA®",Active,Zener,-,5.3V (Max),6.8V,12V,3A (8/20µs),20W,No,General Purpose,-,-40°C ~ 125°C (TJ),Surface Mount,SOD-882,SOD-882,1,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/SP3022-01ETG/5032247
https://www.st.com/resource/en/datasheet/cd00130231.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/406/TRANSIL-SOT665.jpg,"497-3785-2-ND,497-3785-1-ND,497-3785-6-ND",ESDALC6V1P5,STMicroelectronics,STMicroelectronics,TVS DIODE 3VWM SOT665,"70,572",0.67,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ESDA, TRANSIL™",Active,Zener,4,3V,6.1V,-,-,30W,No,General Purpose,-,-40°C ~ 150°C (TJ),Surface Mount,SOT-665,SOT-665,-,-,-,https://www.digikey.com/en/products/detail/stmicroelectronics/ESDALC6V1P5/691883
https://www.ti.com/lit/ds/symlink/tpd4e001.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8441/MFG_296%7E4073253-5%7EDBV%7E6.jpg,"296-28203-2-ND,296-28203-1-ND,296-28203-6-ND",TPD4E001DBVR,Texas Instruments,Texas Instruments,TVS DIODE 5.5VWM SOT23-6,"32,628",0.67,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,5.5V (Max),11V,-,-,100W,Yes,Ethernet,-,-40°C ~ 85°C (TA),Surface Mount,SOT-23-6,SOT-23-6,-,-,-,https://www.digikey.com/en/products/detail/texas-instruments/TPD4E001DBVR/2523395
https://www.st.com/content/ccc/resource/technical/document/datasheet/group0/94/15/6c/58/ba/91/46/42/DM00055262/files/DM00055262.pdf/jcr:content/translations/en.DM00055262.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2605/SOT-23-6%20PKG.jpg,"497-11882-2-ND,497-11882-1-ND,497-11882-6-ND",USBLC6-2SC6Y,STMicroelectronics,STMicroelectronics,TVS DIODE 5.25VWM 17VC SOT23-6,"30,296",0.67,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",USBY,Active,Steering (Rail to Rail),2,5.25V,6V,17V,5A (8/20µs),-,Yes,Ethernet,-,-40°C ~ 125°C (TJ),Surface Mount,SOT-23-6,SOT-23-6,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/stmicroelectronics/USBLC6-2SC6Y/2819177
https://assets.nexperia.com/documents/data-sheet/BZA408B.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8919/MFG_1727%7ESOT457%7EGV%7E6.jpg,"1727-5528-2-ND,1727-5528-1-ND,1727-5528-6-ND","BZA408B,125",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 5VWM 6TSOP,"8,911",0.67,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,5V (Max),-,-,-,20W,No,General Purpose,75pF @ 1MHz,-65°C ~ 150°C (TJ),Surface Mount,"SC-74, SOT-457",6-TSOP,4,Automotive,AEC-Q100,https://www.digikey.com/en/products/detail/nexperia-usa-inc/BZA408B-125/2119477
https://www.we-online.com/components/products/datasheet/824022.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6451/732%7ESOT23-3%7E%7E3.jpg,"732-4469-2-ND,732-4469-1-ND,732-4469-6-ND",824022,Würth Elektronik,Würth Elektronik,TVS DIODE 5VWM 8VC SOT233,"29,918",0.68,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",WE-TVS,Active,Zener,-,5V (Max),6.1V,8V,8A (8/20µs),-,No,General Purpose,12pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23-3,2,-,-,https://www.digikey.com/en/products/detail/würth-elektronik/824022/3900536
https://www.we-online.com/components/products/datasheet/824021.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/SOT-23-3%20PKG.jpg,"732-4468-2-ND,732-4468-1-ND,732-4468-6-ND",824021,Würth Elektronik,Würth Elektronik,TVS DIODE 5VWM 7VC SOT233,"28,277",0.68,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",WE-TVS,Active,Zener,2,5V (Max),6.1V,7V,15A (8/20µs),-,No,General Purpose,55pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23-3,-,-,-,https://www.digikey.com/en/products/detail/würth-elektronik/824021/3900544
https://www.diodes.com/assets/Datasheets/ds32144.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8898/MFG_31%7ESOT26%7EK%2CW%7E6.jpg,"D1213A-04SO-7DITR-ND,D1213A-04SO-7DICT-ND,D1213A-04SO-7DIDKR-ND",D1213A-04SO-7,Diodes Incorporated,Diodes Incorporated,TVS DIODE 3.3VWM 10VC SOT26,"22,136",0.68,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,3.3V,6V,10V (Typ),1A (8/20µs),-,Yes,-,-,-65°C ~ 150°C (TJ),Surface Mount,SOT-23-6,SOT-26,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/diodes-incorporated/D1213A-04SO-7/3340450
https://assets.nexperia.com/documents/data-sheet/PUSB3F99.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6311/1727%7ESOT1176-1%7E%7E10.jpg,"1727-PUSB3F99XTR-ND,1727-PUSB3F99XCT-ND,1727-PUSB3F99XDKR-ND",PUSB3F99X,Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 4.6VC DFN2510A-10,"4,500",0.68,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,-,6V,4.6V (Typ),5.2A (8/20µs),-,No,"HDMI, USB",0.5pF @ 1MHz,-40°C ~ 85°C (TA),Surface Mount,10-XFDFN,DFN2510A-10,-,-,-,https://www.digikey.com/en/products/detail/nexperia-usa-inc/PUSB3F99X/8276734
https://www.st.com/resource/en/datasheet/cd00001734.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2605/SOT-23-6%20PKG.jpg,"497-2525-2-ND,497-2525-1-ND,497-2525-6-ND",DALC208SC6,STMicroelectronics,STMicroelectronics,TVS DIODE 5VWM SOT23-6,"4,009",0.68,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,5V,-,-,-,-,No,General Purpose,-,-,Surface Mount,SOT-23-6,SOT-23-6,-,-,-,https://www.digikey.com/en/products/detail/stmicroelectronics/DALC208SC6/603550
https://www.littelfuse.com/assetdocs/enhanced-esd-discrete-tvs-series-datasheet?assetguid=d3ef7f35-5bf2-4f45-af96-3fc6aefd5eac,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7E04022DFN-.43-1X.60%7E%7E2.jpg,"18-SP0402B-ELC-01ETGTR-ND,18-SP0402B-ELC-01ETGCT-ND,18-SP0402B-ELC-01ETGDKR-ND",SP0402B-ELC-01ETG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 7VWM 14VC 0402/2DFN,"133,762",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SPA®,Active,Zener,-,7V,9.6V (Typ),14V (Typ),2.5A (8/20µs),-,No,General Purpose,0.15pF @ 1MHz,-30°C ~ 85°C (TA),Surface Mount,0402 (1006 Metric),0402/2DFN (1x0.60),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SP0402B-ELC-01ETG/6348253
https://www.we-online.com/catalog/datasheet/824012823.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/770/MFG_824012823.jpg,"732-11794-2-ND,732-11794-1-ND,732-11794-6-ND",824012823,Würth Elektronik,Würth Elektronik,TVS DIODE 3.3VWM 13VC DFN1210-6,"45,450",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",WE-TVS,Active,Steering (Rail to Rail),2,3.3V (Max),4.5V,13V (Typ),3A (8/20µs),-,No,General Purpose,0.18pF @ 1MHz,-55°C ~ 85°C (TA),Surface Mount,6-XFDFN,DFN1210-6,-,-,-,https://www.digikey.com/en/products/detail/würth-elektronik/824012823/8259198
https://assets.nexperia.com/documents/data-sheet/PESD3V3L2BT.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/1727%7ESOT23-3%7E%7E3.jpg,"1727-3826-2-ND,1727-3826-1-ND,1727-3826-6-ND","PESD3V3L2BT,215",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 3.3VWM 26VC TO236AB,"38,340",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,3.3V (Max),5.8V,26V,15A (8/20µs),350W,No,General Purpose,101pF @ 1MHz,-65°C ~ 150°C (TA),Surface Mount,"TO-236-3, SC-59, SOT-23-3",TO-236AB,2,Automotive,AEC-Q100,https://www.digikey.com/en/products/detail/nexperia-usa-inc/PESD3V3L2BT-215/1157439
https://www.aosmd.com/sites/default/files/res/datasheets/AOZ8809DI-03.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2615/785%7EPO-00078%7E%7E10.JPG,"785-1753-2-ND,785-1753-1-ND,785-1753-6-ND",AOZ8809DI-03,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,TVS DIODE 3.3VWM 8VC 10DFN,"32,974",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,Steering (Rail to Rail),4,3.3V (Max),3.5V,8V,12A (100ns),-,Yes,HDMI,0.45pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,10-UFDFN,10-DFN (2.5x1),-,-,-,https://www.digikey.com/en/products/detail/alpha-omega-semiconductor-inc/AOZ8809DI-03/4860598
https://assets.nexperia.com/documents/data-sheet/PESD4USB5U-TBS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/1727%7ESOT1176D%7E%7E10.jpg,"1727-PESD4USB5U-TBSXTR-ND,1727-PESD4USB5U-TBSXCT-ND,1727-PESD4USB5U-TBSXDKR-ND",PESD4USB5U-TBSX,Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 5VWM 3.5VC DFN2510D-10,"24,253",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,4,5V (Max),6V,3.5V (Typ),7A (8/20µs),-,No,"HDMI, USB",0.4pF @ 1MHz,-55°C ~ 150°C (TA),"Surface Mount, Wettable Flank",10-WFDFN,DFN2510D-10,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/nexperia-usa-inc/PESD4USB5U-TBSX/15778402
https://www.mccsemi.com/pdf/Products/SM712(SOT-23).pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6152/353%7ESOT23-3%7E%7E3.jpg,"SM712-TPMSTR-ND,SM712-TPMSCT-ND,SM712-TPMSDKR-ND",SM712-TP,MCC (Micro Commercial Components),MCC (Micro Commercial Components),TVS DIODE 12VWM 21VC SOT23,"23,465",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,12V (Max),13.3V,21V,5A (8/20µs),400W,No,General Purpose,45pF @ 1MHz,-55°C ~ 150°C (TJ),Surface Mount,"TO-236-3, SC-59, SOT-23-3",SOT-23,2,-,-,https://www.digikey.com/en/products/detail/mcc-micro-commercial-components/SM712-TP/2783868
//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2480/CPDUR%20series.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/921/641-SOD-523.jpg,"641-1256-2-ND,641-1256-1-ND,641-1256-6-ND",CPDUR12V,Comchip Technology,Comchip Technology,TVS DIODE 12VWM 25V 0603/SOD523F,"16,295",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,12V,13V,25V,1A (8/20µs),25W,No,General Purpose,12pF @ 1MHz,-,Surface Mount,0603 (1608 Metric),0603 (1608 Metric),1,-,-,https://www.digikey.com/en/products/detail/comchip-technology/CPDUR12V/1558850
https://www.littelfuse.com/assetdocs/tvs-diodes-smf3?assetguid=2e80cd26-b0c3-442f-9d77-27a283ccff4f,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7ESOD123F%7E%7E2.jpg,"F7701TR-ND,F7701CT-ND,F7701DKR-ND",SMF3.3,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 3.3VWM 6.8VC SOD123F,"9,018",0.69,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMF,Active,Zener,1,3.3V,3.4V,6.8V,30A,200W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,SOD-123F,SOD-123F,-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMF3-3/6189040
https://assets.nexperia.com/documents/data-sheet/PTVSXP1UP_SER.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4897/1727%7ESOD128%7E%7E2-Top.jpg,"1727-4446-2-ND,1727-4446-1-ND,1727-4446-6-ND","PTVS58VP1UP,115",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 58VWM 93.6VC SOD1285,"32,236",0.7,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,58V,64.4V,93.6V,6.4A,600W,No,-,-,-55°C ~ 150°C (TA),Surface Mount,SOD-128,SOD-128/CFP5,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/nexperia-usa-inc/PTVS58VP1UP-115/2530449
https://assets.nexperia.com/documents/data-sheet/PTVSXP1UP_SER.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4897/1727%7ESOD128%7E%7E2-Top.jpg,"1727-4426-2-ND,1727-4426-1-ND,1727-4426-6-ND","PTVS13VP1UP,115",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 13VWM 21.5VC SOD1285,"29,816",0.7,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,13V,14.4V,21.5V,27.9A,600W,No,-,-,-55°C ~ 150°C (TA),Surface Mount,SOD-128,SOD-128/CFP5,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/nexperia-usa-inc/PTVS13VP1UP-115/2530429
https://www.littelfuse.com/assetdocs/littelfuse_tvs_diode_array_aqxxc-01ftg_datasheet.pdf?assetguid=3b81c877-fdfb-4901-8da6-3237d0e84236,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7ESOD323%7E%7E2.jpg,"F10391TR-ND,F10391CT-ND,F10391DKR-ND",AQ24C-01FTG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 24VWM 42VC SOD323,"21,409",0.7,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AQ, SPA®",Active,Zener,-,24V (Max),-,42V,7A (8/20µs),450W,No,CAN,50pF @ 1MHz (Max),-40°C ~ 150°C (TA),Surface Mount,"SC-76, SOD-323",SOD-323,1,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/AQ24C-01FTG/7902194
https://assets.nexperia.com/documents/data-sheet/PTVSXP1UP_SER.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4897/1727%7ESOD128%7E%7E2-Top.jpg,"1727-4439-2-ND,1727-4439-1-ND,1727-4439-6-ND","PTVS36VP1UP,115",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 36VWM 58.1VC SOD1285,"12,432",0.7,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,36V,40V,58.1V,10.3A,600W,No,-,-,-55°C ~ 150°C (TA),Surface Mount,SOD-128,SOD-128/CFP5,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/nexperia-usa-inc/PTVS36VP1UP-115/2530442
