Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Bidirectional Channels","Voltage - Reverse Standoff (Typ)","Voltage - Breakdown (Min)","Voltage - Clamping (Max) @ Ipp","Current - Peak Pulse (10/1000µs)","Power - Peak Pulse","Power Line Protection","Applications","Capacitance @ Frequency","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Unidirectional Channels","Grade","Qualification","URL"
"https://www.onsemi.com/pdf/datasheet/esdr0502n-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2614/488%7E517AA-01%7EMU%7E6.JPG","ESDR0502NMUTBGOSTR-ND,ESDR0502NMUTBGOSCT-ND,ESDR0502NMUTBGOSDKR-ND","ESDR0502NMUTBG","onsemi","onsemi","TVS DIODE 5.5VWM 6UDFN","55,932","0.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5.5V (Max)","6V","-","-","100W","Yes","Ethernet","0.3pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","6-UFDFN","6-UDFN (1.2x1)","3","-","-","https://www.digikey.com/en/products/detail/onsemi/ESDR0502NMUTBG/2271457"
"https://www.onsemi.com/pdf/datasheet/nup4114-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","NUP4114UCLW1T2GOSTR-ND,NUP4114UCLW1T2GOSCT-ND,NUP4114UCLW1T2GOSDKR-ND","NUP4114UCLW1T2G","onsemi","onsemi","TVS DIODE 5.5VWM 10VC SC88","39,079","0.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5.5V (Max)","5.5V","10V","8A (8/20µs)","-","Yes","General Purpose","0.6pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4114UCLW1T2G/2683884"
"https://www.onsemi.com/pdf/datasheet/nup2105l-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","NUP2105LT1GOSTR-ND,NUP2105LT1GOSCT-ND,NUP2105LT1GOSDKR-ND","NUP2105LT1G","onsemi","onsemi","TVS DIODE 24VWM 44VC SOT233","168,523","0.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","2","24V (Min)","26.2V","44V","8A (8/20µs)","350W","No","General Purpose","30pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP2105LT1G/1749081"
"https://www.onsemi.com/pdf/datasheet/nup4114-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","NUP4114UCW1T2GOSTR-ND,NUP4114UCW1T2GOSCT-ND,NUP4114UCW1T2GOSDKR-ND","NUP4114UCW1T2G","onsemi","onsemi","TVS DIODE 5.5VWM 10VC SC88","55,484","0.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5.5V (Max)","5.5V","10V","8A (8/20µs)","-","Yes","General Purpose","0.6pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4114UCW1T2G/2194294"
"https://www.onsemi.com/pdf/datasheet/pacdn042-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","PACDN042Y3ROSTR-ND,PACDN042Y3ROSCT-ND,PACDN042Y3ROSDKR-ND","PACDN042Y3R","onsemi","onsemi","TVS DIODE 5.5VWM 8VC SOT233","35,522","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5.5V","6.2V","8V","-","-","No","-","-","-40°C ~ 85°C (TA)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/PACDN042Y3R/2401436"
"https://www.onsemi.com/pdf/datasheet/uesd3.3dt5g-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/488%7E631AA-01%7EM%7E3.jpg","UESD3.3DT5GOSTR-ND,UESD3.3DT5GOSCT-ND,UESD3.3DT5GOSDKR-ND","UESD3.3DT5G","onsemi","onsemi","TVS DIODE 3.3VWM SOT723","25,423","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","uESD","Active","Zener","-","3.3V (Max)","5V","-","-","-","No","General Purpose","80pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-723","SOT-723","2","-","-","https://www.digikey.com/en/products/detail/onsemi/UESD3-3DT5G/1485453"
"https://www.onsemi.com/pdf/datasheet/esd7002-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","ESD7002WTT1GOSTR-ND,ESD7002WTT1GOSCT-ND,ESD7002WTT1GOSDKR-ND","ESD7002WTT1G","onsemi","onsemi","TVS DIODE 16VWM SC703","38,133","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","16V (Max)","16.5V","-","-","-","No","HDMI, USB","0.3pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7002WTT1G/5257559"
"https://www.onsemi.com/pdf/datasheet/uesd3.3dt5g-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/488%7E631AA-01%7EM%7E3.jpg","488-UESD6.0DT5GTR-ND,488-UESD6.0DT5GCT-ND,488-UESD6.0DT5GDKR-ND","UESD6.0DT5G","onsemi","onsemi","TVS DIODE 6VWM SOT723","18,550","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","uESD","Active","Zener","-","6V (Max)","7V","-","-","-","No","General Purpose","34pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-723","SOT-723","2","-","-","https://www.digikey.com/en/products/detail/onsemi/UESD6-0DT5G/1485457"
"https://www.onsemi.com/pdf/datasheet/nsqa6v8aw5t2-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4129/488%7E419A-02%7EDW%2CDF%2CSQ%7E5.jpg","NSQA6V8AW5T2GOSTR-ND,NSQA6V8AW5T2GOSCT-ND,NSQA6V8AW5T2GOSDKR-ND","NSQA6V8AW5T2G","onsemi","onsemi","TVS DIODE 5VWM 13VC SC88A","7,684","0.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","6.4V","13V","1.6A (8/20µs)","20W","No","General Purpose","12pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","5-TSSOP, SC-70-5, SOT-353","SC-88A (SC-70-5/SOT-353)","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NSQA6V8AW5T2G/921521"
"https://www.onsemi.com/pdf/datasheet/sd12ct1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E477-02%7E%7E2.jpg","SD12CT1GOSTR-ND,SD12CT1GOSCT-ND,SD12CT1GOSDKR-ND","SD12CT1G","onsemi","onsemi","TVS DIODE 12VWM 19VC SOD323","101,381","0.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","Zener","1","12V (Max)","13.3V","19V","5A (8/20µs)","350W","No","-","64pF @ 1MHz","-65°C ~ 150°C (TJ)","Surface Mount","SC-76, SOD-323","SOD-323","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SD12CT1G/725762"
"https://www.onsemi.com/pdf/datasheet/sms05t1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6020/488%7E318F-05%7E%7E6.jpg","SMS05T1GOSTR-ND,SMS05T1GOSCT-ND,SMS05T1GOSDKR-ND","SMS05T1G","onsemi","onsemi","TVS DIODE 5VWM 15.5VC SC74","16,280","0.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","6V","15.5V","23A (8/20µs)","350W","No","General Purpose","250pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-74, SOT-457","SC-74","4","-","-","https://www.digikey.com/en/products/detail/onsemi/SMS05T1G/920310"
"https://www.onsemi.com/pdf/datasheet/esd8104-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/488%7E517BB-01%7E%7E10.jpg","ESD8104MUTAGOSTR-ND,ESD8104MUTAGOSCT-ND,ESD8104MUTAGOSDKR-ND","ESD8104MUTAG","onsemi","onsemi","TVS DIODE 3.3VWM 11.4VC 10UDFN","59,560","0.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","4V","11.4V (Typ)","16A (100ns)","-","No","HDMI, USB","0.3pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","10-UFDFN","10-UDFN (2.5x1)","4","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD8104MUTAG/4810862"
"https://www.onsemi.com/pdf/datasheet/nup4114-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6285/488%7E463A-01%7EXV6%2CXV%7E6.jpg","NUP4114UPXV6T1GOSTR-ND,NUP4114UPXV6T1GOSCT-ND,NUP4114UPXV6T1GOSDKR-ND","NUP4114UPXV6T1G","onsemi","onsemi","TVS DIODE 5.5VWM 10VC SOT563","28,084","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5.5V (Max)","5.5V","10V","8A (8/20µs)","-","Yes","General Purpose","0.6pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","SOT-563, SOT-666","SOT-563","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4114UPXV6T1G/1961293"
"https://www.onsemi.com/pdf/datasheet/esd7104-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/488%7E517BB-01%7E%7E10.jpg","ESD7104MUTAGOSTR-ND,ESD7104MUTAGOSCT-ND,ESD7104MUTAGOSDKR-ND","ESD7104MUTAG","onsemi","onsemi","TVS DIODE 5VWM 10VC 10UDFN","2,683","0.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","4","5V","5.5V","10V","-","-","No","HDMI, USB","0.3pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","10-UFDFN","10-UDFN (2.5x1)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7104MUTAG/2797163"
"https://www.onsemi.com/pdf/datasheet/esd9r3.3s-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/488%7E514AB-01%7E%7E2.jpg","SZESD9R3.3ST5GOSTR-ND,SZESD9R3.3ST5GOSCT-ND,SZESD9R3.3ST5GOSDKR-ND","SZESD9R3.3ST5G","onsemi","onsemi","TVS DIODE 3.3VWM 7.8VC SOD923","11,866","0.62","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","4.8V","7.8V","1A (8/20µs)","-","No","-","0.5pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","SOD-923","SOD-923","1","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD9R3-3ST5G/4849324"
"https://www.onsemi.com/pdf/datasheet/esd8006-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5037/488%7E517CB%7E%7E10.jpg","ESD8006MUTAGOSTR-ND,ESD8006MUTAGOSCT-ND,ESD8006MUTAGOSDKR-ND,2156-ESD8006MUTAG-OS-ND","ESD8006MUTAG","onsemi","onsemi,Rochester Electronics, LLC","TVS DIODE 3.3VWM 8.4VC 8UDFN","0","0.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","Zener","-","3.3V (Max)","5.5V","8.4V (Typ)","16A","-","No","USB","0.32pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","10-UFDFN","8-UDFN (3.3x1.0)","6","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD8006MUTAG/4810860"
"https://www.onsemi.com/pdf/datasheet/esd9r3.3s-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/488%7E514AB-01%7E%7E2.jpg","ESD9R3.3ST5GOSTR-ND,ESD9R3.3ST5GOSCT-ND,ESD9R3.3ST5GOSDKR-ND","ESD9R3.3ST5G","onsemi","onsemi","TVS DIODE 3.3VWM 7.8VC SOD923","56,898","0.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","4.8V","7.8V","1A (8/20µs)","-","No","General Purpose","0.5pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","SOD-923","SOD-923","1","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD9R3-3ST5G/1961067"
"https://www.onsemi.com/download/data-sheet/pdf/tvs4201mr6-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5047/488%7E318G-02%7ESN%2CDT%7E6.jpg","SZTVS4201MR6T1GOSTR-ND,SZTVS4201MR6T1GOSCT-ND,SZTVS4201MR6T1GOSDKR-ND","SZTVS4201MR6T1G","onsemi","onsemi","TVS DIODE 5VWM 12VC 6TSOP","7,425","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V (Max)","6V","12V","25A (8/20µs)","500W","Yes","-","3pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","SOT-23-6 Thin, TSOT-23-6","6-TSOP","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZTVS4201MR6T1G/5817388"
"https://www.onsemi.com/pdf/datasheet/nup2125-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","SZNUP2125WTT1GOSTR-ND,SZNUP2125WTT1GOSCT-ND,SZNUP2125WTT1GOSDKR-ND","SZNUP2125WTT1G","onsemi","onsemi","TVS DIODE 24VWM 50VC SC703","4,586","0.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","2","24V (Min)","26.2V","50V","3A (8/20µs)","200W","No","CAN","10pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZNUP2125WTT1G/5817386"
"https://www.onsemi.com/pdf/datasheet/esd7l-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6310/488%7E631AA%7EM%7E3.jpg","SESD7L5.0DT5GOSTR-ND,SESD7L5.0DT5GOSCT-ND,SESD7L5.0DT5GOSDKR-ND","SESD7L5.0DT5G","onsemi","onsemi","TVS DIODE 5VWM 10.4VC SOT723","7,922","0.75","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","5.4V","10.4V","-","-","No","USB","0.25pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-723","SOT-723","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SESD7L5-0DT5G/3062711"
"https://www.onsemi.com/pdf/datasheet/nup2114-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5047/488%7E318G-02%7ESN%2CDT%7E6.jpg","NUP2114UCMR6T1GOSTR-ND,NUP2114UCMR6T1GOSCT-ND,NUP2114UCMR6T1GOSDKR-ND","NUP2114UCMR6T1G","onsemi","onsemi","TVS DIODE 5VWM 10VC 6TSOP","7,640","0.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V (Max)","5.5V","10V (Typ)","8A (8/20µs)","-","Yes","General Purpose","0.8pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","SOT-23-6 Thin, TSOT-23-6","6-TSOP","2","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP2114UCMR6T1G/1961288"
"https://www.onsemi.com/pdf/datasheet/nup4202w1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","NUP4202W1T2GOSTR-ND,NUP4202W1T2GOSCT-ND,NUP4202W1T2GOSDKR-ND","NUP4202W1T2G","onsemi","onsemi","TVS DIODE 5VWM 14.5VC SC88","23,078","0.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V (Max)","6V","14.5V (Typ)","28A (8/20µs)","500W","No","General Purpose","3pF @ 1MHz","-40°C ~ 125°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4202W1T2G/1485006"
"https://www.onsemi.com/pdf/datasheet/nup4201dr2-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6031/488%7E751-07%7ED%2CDF%2CDR%2CD1%2CESA%2CR%2CS%7E8.jpg","NUP4201DR2GOSTR-ND,NUP4201DR2GOSCT-ND,NUP4201DR2GOSDKR-ND","NUP4201DR2G","onsemi","onsemi","TVS DIODE 5VWM 25VC 8-SOIC","2,084","0.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V","6V","25V","25A (8/20µs)","500W","Yes","General Purpose","5pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NUP4201DR2G/1793090"
"https://www.onsemi.com/pdf/datasheet/esd1l001-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","SZESD1L001W1T2GOSTR-ND,SZESD1L001W1T2GOSCT-ND,SZESD1L001W1T2GOSDKR-ND","SZESD1L001W1T2G","onsemi","onsemi","TVS DIODE 5VWM 30VC SC88","3,723","1.03","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","16.5V","30V (Typ)","-","-","No","HDMI, USB","0.3pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD1L001W1T2G/7556415"
"https://www.onsemi.com/pdf/datasheet/mg2040-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6253/488%7E517BV%7E%7E18.jpg","MG2040MUTAGTR-ND,MG2040MUTAGCT-ND,MG2040MUTAGDKR-ND","MG2040MUTAG","onsemi","onsemi","TVS DIODE 5VWM 10VC 18UDFN","16,906","1.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","5.5V","10V","1A (8/20µs)","-","No","HDMI","0.35pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","18-UFDFN Exposed Pad","18-UDFN (5.5x1.5)","14","-","-","https://www.digikey.com/en/products/detail/onsemi/MG2040MUTAG/2797196"
"https://www.onsemi.com/pdf/datasheet/esd7008-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6253/488%7E517BV%7E%7E18.jpg","ESD7008MUTAGOSTR-ND,ESD7008MUTAGOSCT-ND,ESD7008MUTAGOSDKR-ND","ESD7008MUTAG","onsemi","onsemi","TVS DIODE 5VWM 10VC 18UDFN","10,045","1.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","8","5V (Max)","5.5V","10V","-","-","No","HDMI, USB","0.12pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","18-UFDFN Exposed Pad","18-UDFN (5.5x1.5)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7008MUTAG/2797162"
"https://www.onsemi.com/pdf/datasheet/esd7l-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/488%7E631AA-01%7EM%7E3.jpg","ESD7L5.0DT5GOSTR-ND,ESD7L5.0DT5GOSCT-ND,ESD7L5.0DT5GOSDKR-ND","ESD7L5.0DT5G","onsemi","onsemi","TVS DIODE 5VWM 10.4VC SOT723","31,099","1.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","5.4V","10.4V","1A (8/20µs)","-","No","USB","0.5pF @ 1MHz, 0.25pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-723","SOT-723","2","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD7L5-0DT5G/1894052"
"https://www.onsemi.com/pdf/datasheet/srda3.3-4-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6031/488%7E751-07%7ED%2CDF%2CDR%2CD1%2CESA%2CR%2CS%7E8.jpg","SRDA3.3-4DR2GOSTR-ND,SRDA3.3-4DR2GOSCT-ND,SRDA3.3-4DR2GOSDKR-ND","SRDA3.3-4DR2G","onsemi","onsemi","TVS DIODE 3.3VWM 15VC 8-SOIC","1,609","1.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","3.3V (Max)","5V","15V","25A (8/20µs)","500W","Yes","General Purpose","8pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","4","-","-","https://www.digikey.com/en/products/detail/onsemi/SRDA3-3-4DR2G/2652019"
"https://www.onsemi.com/pdf/datasheet/lc03-6r2-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6031/488%7E751-07%7ED%2CDF%2CDR%2CD1%2CESA%2CR%2CS%7E8.jpg","LC03-6R2GOSTR-ND,LC03-6R2GOSCT-ND,LC03-6R2GOSDKR-ND","LC03-6R2G","onsemi","onsemi","TVS DIODE 5VWM 20VC 8-SOIC","9,402","1.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V","6.8V","20V","100A (8/20µs)","2000W (2kW)","No","General Purpose","16pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","2","-","-","https://www.digikey.com/en/products/detail/onsemi/LC03-6R2G/1792207"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/390/SRV05-4MR6.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5047/488%7E318G-02%7ESN%2CDT%7E6.jpg","488-SRV05-4MR6T1GTR-ND,488-SRV05-4MR6T1GCT-ND,488-SRV05-4MR6T1GDKR-ND","SRV05-4MR6T1G","onsemi","onsemi","TVS DIODE 5VWM 17.5VC 6TSOP","13,926","2.33","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","5V (Max)","6V","17.5V","5A (8/20µs)","300W","Yes","General Purpose","3pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","SOT-23-6 Thin, TSOT-23-6","6-TSOP","4","-","-","https://www.digikey.com/en/products/detail/onsemi/SRV05-4MR6T1G/2652020"
"https://www.onsemi.com/pdf/datasheet/esd5581-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6310/488%7E714AB%7E%7E2.jpg","ESD5581N2T5GOSTR-ND,ESD5581N2T5GOSCT-ND,ESD5581N2T5GOSDKR-ND","ESD5581N2T5G","onsemi","onsemi","TVS DIODE 5VWM 12VC 2X2DFN","47,621","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","5V (Max)","5.2V","12V","6A (8/20µs)","-","No","General Purpose","10pF @ 1MHz (Max)","-55°C ~ 150°C (TJ)","Surface Mount","2-XDFN","2-X2DFN (1x0.6)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD5581N2T5G/9764749"
"https://www.onsemi.com/pdf/datasheet/esd5z2.5t1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E502-01%7E%7E2.jpg","ESD5Z12T1GOSTR-ND,ESD5Z12T1GOSCT-ND,ESD5Z12T1GOSDKR-ND","ESD5Z12T1G","onsemi","onsemi","TVS DIODE 12VWM 25VC SOD523","36,217","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","12V (Max)","14.1V","25V","9.6A (8/20µs)","240W","No","General Purpose","55pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-79, SOD-523","SOD-523","1","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD5Z12T1G/1202914"
"https://www.onsemi.com/pdf/datasheet/mmbz15vdlt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","SZMMBZ27VCLT1GOSTR-ND,SZMMBZ27VCLT1GOSCT-ND,SZMMBZ27VCLT1GOSDKR-ND","SZMMBZ27VCLT1G","onsemi","onsemi","TVS DIODE 22VWM 38VC SOT233","33,062","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","22V","25.65V","38V","1A","40W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ27VCLT1G/3063209"
"https://www.onsemi.com/pdf/datasheet/cm1293a-04so-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6020/488%7E318F-05%7E%7E6.jpg","CM1293A-04SOOSTR-ND,CM1293A-04SOOSCT-ND,CM1293A-04SOOSDKR-ND","CM1293A-04SO","onsemi","onsemi","TVS DIODE 3.3VWM 9.9VC SC74","23,030","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Steering (Rail to Rail)","-","3.3V","-","9.9V (Typ)","1A (8/20µs)","-","Yes","DVI, HDMI","-","-40°C ~ 85°C (TA)","Surface Mount","SC-74, SOT-457","SC-74","4","-","-","https://www.digikey.com/en/products/detail/onsemi/CM1293A-04SO/2401225"
